Data type,Cancer group/site,Year,Sex,Age group (years),Count,"Age-specific rate
(per 100,000)"
Actual,Non-melanoma skin cancer (all types),1990,Persons,80-84,27,12.3
Actual,Non-melanoma skin cancer (all types),1990,Persons,85-89,34,33.1
Actual,Non-melanoma skin cancer (all types),1990,Persons,90+,21,47.1
Actual,Non-melanoma skin cancer (all types),1990,Persons,All ages combined,264,1.5
Actual,Non-melanoma skin cancer (all types),1991,Persons,00-04,0,0.0
Actual,Non-melanoma skin cancer (all types),1991,Persons,05-09,0,0.0
Actual,Non-melanoma skin cancer (all types),1991,Persons,10-14,0,0.0
Actual,Non-melanoma skin cancer (all types),1991,Persons,15-19,0,0.0
Actual,Non-melanoma skin cancer (all types),1991,Persons,20-24,0,0.0
Actual,Non-melanoma skin cancer (all types),1991,Persons,25-29,10,0.7
Actual,Non-melanoma skin cancer (all types),1991,Persons,30-34,8,0.6
Actual,Non-melanoma skin cancer (all types),1991,Persons,35-39,10,0.8
Actual,Non-melanoma skin cancer (all types),1991,Persons,40-44,6,0.5
Actual,Non-melanoma skin cancer (all types),1991,Persons,45-49,9,0.9
Actual,Non-melanoma skin cancer (all types),1991,Persons,50-54,8,0.9
Actual,Non-melanoma skin cancer (all types),1991,Persons,55-59,14,1.9
Actual,Non-melanoma skin cancer (all types),1991,Persons,60-64,22,3.0
Actual,Non-melanoma skin cancer (all types),1991,Persons,65-69,19,2.8
Actual,Non-melanoma skin cancer (all types),1991,Persons,70-74,28,5.5
Actual,Non-melanoma skin cancer (all types),1991,Persons,75-79,41,10.7
Actual,Non-melanoma skin cancer (all types),1991,Persons,80-84,46,20.0
Actual,Non-melanoma skin cancer (all types),1991,Persons,85-89,34,31.5
Actual,Non-melanoma skin cancer (all types),1991,Persons,90+,11,23.7
Actual,Non-melanoma skin cancer (all types),1991,Persons,All ages combined,266,1.5
Actual,Non-melanoma skin cancer (all types),1992,Persons,00-04,0,0.0
Actual,Non-melanoma skin cancer (all types),1992,Persons,05-09,0,0.0
Actual,Non-melanoma skin cancer (all types),1992,Persons,10-14,0,0.0
Actual,Non-melanoma skin cancer (all types),1992,Persons,15-19,0,0.0
Actual,Non-melanoma skin cancer (all types),1992,Persons,20-24,3,0.2
Actual,Non-melanoma skin cancer (all types),1992,Persons,25-29,8,0.6
Actual,Non-melanoma skin cancer (all types),1992,Persons,30-34,8,0.6
Actual,Non-melanoma skin cancer (all types),1992,Persons,35-39,10,0.7
Actual,Non-melanoma skin cancer (all types),1992,Persons,40-44,9,0.7
Actual,Non-melanoma skin cancer (all types),1992,Persons,45-49,8,0.7
Actual,Non-melanoma skin cancer (all types),1992,Persons,50-54,12,1.4
Actual,Non-melanoma skin cancer (all types),1992,Persons,55-59,18,2.4
Actual,Non-melanoma skin cancer (all types),1992,Persons,60-64,22,3.0
Actual,Non-melanoma skin cancer (all types),1992,Persons,65-69,45,6.6
Actual,Non-melanoma skin cancer (all types),1992,Persons,70-74,56,10.5
Actual,Non-melanoma skin cancer (all types),1992,Persons,75-79,49,12.5
Actual,Non-melanoma skin cancer (all types),1992,Persons,80-84,50,20.9
Actual,Non-melanoma skin cancer (all types),1992,Persons,85-89,43,37.8
Actual,Non-melanoma skin cancer (all types),1992,Persons,90+,32,65.1
Actual,Non-melanoma skin cancer (all types),1992,Persons,All ages combined,373,2.1
Actual,Non-melanoma skin cancer (all types),1993,Persons,00-04,0,0.0
Actual,Non-melanoma skin cancer (all types),1993,Persons,05-09,0,0.0
Actual,Non-melanoma skin cancer (all types),1993,Persons,10-14,0,0.0
Actual,Non-melanoma skin cancer (all types),1993,Persons,15-19,0,0.0
Actual,Non-melanoma skin cancer (all types),1993,Persons,20-24,2,0.1
Actual,Non-melanoma skin cancer (all types),1993,Persons,25-29,6,0.4
Actual,Non-melanoma skin cancer (all types),1993,Persons,30-34,7,0.5
Actual,Non-melanoma skin cancer (all types),1993,Persons,35-39,13,0.9
Actual,Non-melanoma skin cancer (all types),1993,Persons,40-44,7,0.5
Actual,Non-melanoma skin cancer (all types),1993,Persons,45-49,10,0.9
Actual,Non-melanoma skin cancer (all types),1993,Persons,50-54,4,0.5
Actual,Non-melanoma skin cancer (all types),1993,Persons,55-59,20,2.6
Actual,Non-melanoma skin cancer (all types),1993,Persons,60-64,33,4.6
Actual,Non-melanoma skin cancer (all types),1993,Persons,65-69,34,5.0
Actual,Non-melanoma skin cancer (all types),1993,Persons,70-74,51,9.2
Actual,Non-melanoma skin cancer (all types),1993,Persons,75-79,49,12.5
Actual,Non-melanoma skin cancer (all types),1993,Persons,80-84,60,23.9
Actual,Non-melanoma skin cancer (all types),1993,Persons,85-89,40,33.4
Actual,Non-melanoma skin cancer (all types),1993,Persons,90+,38,73.0
Actual,Non-melanoma skin cancer (all types),1993,Persons,All ages combined,374,2.1
Actual,Non-melanoma skin cancer (all types),1994,Persons,00-04,0,0.0
Actual,Non-melanoma skin cancer (all types),1994,Persons,05-09,0,0.0
Actual,Non-melanoma skin cancer (all types),1994,Persons,10-14,0,0.0
Actual,Non-melanoma skin cancer (all types),1994,Persons,15-19,0,0.0
Actual,Non-melanoma skin cancer (all types),1994,Persons,20-24,1,0.1
Actual,Non-melanoma skin cancer (all types),1994,Persons,25-29,1,0.1
Actual,Non-melanoma skin cancer (all types),1994,Persons,30-34,7,0.5
Actual,Non-melanoma skin cancer (all types),1994,Persons,35-39,13,0.9
Actual,Non-melanoma skin cancer (all types),1994,Persons,40-44,6,0.5
Actual,Non-melanoma skin cancer (all types),1994,Persons,45-49,11,0.9
Actual,Non-melanoma skin cancer (all types),1994,Persons,50-54,9,1.0
Actual,Non-melanoma skin cancer (all types),1994,Persons,55-59,16,2.1
Actual,Non-melanoma skin cancer (all types),1994,Persons,60-64,30,4.2
Actual,Non-melanoma skin cancer (all types),1994,Persons,65-69,36,5.3
Actual,Non-melanoma skin cancer (all types),1994,Persons,70-74,58,10.0
Actual,Non-melanoma skin cancer (all types),1994,Persons,75-79,44,11.3
Actual,Non-melanoma skin cancer (all types),1994,Persons,80-84,61,23.0
Actual,Non-melanoma skin cancer (all types),1994,Persons,85-89,38,30.4
Actual,Non-melanoma skin cancer (all types),1994,Persons,90+,27,48.7
Actual,Non-melanoma skin cancer (all types),1994,Persons,All ages combined,358,2.0
Actual,Non-melanoma skin cancer (all types),1995,Persons,00-04,0,0.0
Actual,Non-melanoma skin cancer (all types),1995,Persons,05-09,0,0.0
Actual,Non-melanoma skin cancer (all types),1995,Persons,10-14,0,0.0
Actual,Non-melanoma skin cancer (all types),1995,Persons,15-19,1,0.1
Actual,Non-melanoma skin cancer (all types),1995,Persons,20-24,1,0.1
Actual,Non-melanoma skin cancer (all types),1995,Persons,25-29,1,0.1
Actual,Non-melanoma skin cancer (all types),1995,Persons,30-34,7,0.5
Actual,Non-melanoma skin cancer (all types),1995,Persons,35-39,6,0.4
Actual,Non-melanoma skin cancer (all types),1995,Persons,40-44,2,0.2
Actual,Non-melanoma skin cancer (all types),1995,Persons,45-49,10,0.8
Actual,Non-melanoma skin cancer (all types),1995,Persons,50-54,9,0.9
Actual,Non-melanoma skin cancer (all types),1995,Persons,55-59,14,1.8
Actual,Non-melanoma skin cancer (all types),1995,Persons,60-64,19,2.7
Actual,Non-melanoma skin cancer (all types),1995,Persons,65-69,45,6.6
Actual,Non-melanoma skin cancer (all types),1995,Persons,70-74,55,9.3
Actual,Non-melanoma skin cancer (all types),1995,Persons,75-79,60,14.9
Actual,Non-melanoma skin cancer (all types),1995,Persons,80-84,58,21.2
Actual,Non-melanoma skin cancer (all types),1995,Persons,85-89,50,38.0
Actual,Non-melanoma skin cancer (all types),1995,Persons,90+,29,49.4
Actual,Non-melanoma skin cancer (all types),1995,Persons,All ages combined,367,2.0
Actual,Non-melanoma skin cancer (all types),1996,Persons,00-04,0,0.0
Actual,Non-melanoma skin cancer (all types),1996,Persons,05-09,0,0.0
Actual,Non-melanoma skin cancer (all types),1996,Persons,10-14,0,0.0
Actual,Non-melanoma skin cancer (all types),1996,Persons,15-19,0,0.0
Actual,Non-melanoma skin cancer (all types),1996,Persons,20-24,0,0.0
Actual,Non-melanoma skin cancer (all types),1996,Persons,25-29,0,0.0
Actual,Non-melanoma skin cancer (all types),1996,Persons,30-34,0,0.0
Actual,Non-melanoma skin cancer (all types),1996,Persons,35-39,2,0.1
Actual,Non-melanoma skin cancer (all types),1996,Persons,40-44,2,0.1
Actual,Non-melanoma skin cancer (all types),1996,Persons,45-49,7,0.5
Actual,Non-melanoma skin cancer (all types),1996,Persons,50-54,10,1.0
Actual,Non-melanoma skin cancer (all types),1996,Persons,55-59,15,1.8
Actual,Non-melanoma skin cancer (all types),1996,Persons,60-64,19,2.7
Actual,Non-melanoma skin cancer (all types),1996,Persons,65-69,43,6.2
Actual,Non-melanoma skin cancer (all types),1996,Persons,70-74,40,6.7
Actual,Non-melanoma skin cancer (all types),1996,Persons,75-79,59,14.0
Actual,Non-melanoma skin cancer (all types),1996,Persons,80-84,79,28.1
Actual,Non-melanoma skin cancer (all types),1996,Persons,85-89,41,29.5
Actual,Non-melanoma skin cancer (all types),1996,Persons,90+,42,67.7
Actual,Non-melanoma skin cancer (all types),1996,Persons,All ages combined,359,2.0
Actual,Non-melanoma skin cancer (all types),1997,Persons,00-04,0,0.0
Actual,Non-melanoma skin cancer (all types),1997,Persons,05-09,0,0.0
Actual,Non-melanoma skin cancer (all types),1997,Persons,10-14,0,0.0
Actual,Non-melanoma skin cancer (all types),1997,Persons,15-19,0,0.0
Actual,Non-melanoma skin cancer (all types),1997,Persons,20-24,0,0.0
Actual,Non-melanoma skin cancer (all types),1997,Persons,25-29,0,0.0
Actual,Non-melanoma skin cancer (all types),1997,Persons,30-34,1,0.1
Actual,Non-melanoma skin cancer (all types),1997,Persons,35-39,0,0.0
Actual,Non-melanoma skin cancer (all types),1997,Persons,40-44,6,0.4
Actual,Non-melanoma skin cancer (all types),1997,Persons,45-49,2,0.2
Actual,Non-melanoma skin cancer (all types),1997,Persons,50-54,12,1.1
Actual,Non-melanoma skin cancer (all types),1997,Persons,55-59,19,2.2
Actual,Non-melanoma skin cancer (all types),1997,Persons,60-64,14,1.9
Actual,Non-melanoma skin cancer (all types),1997,Persons,65-69,33,4.8
Actual,Non-melanoma skin cancer (all types),1997,Persons,70-74,47,7.7
Actual,Non-melanoma skin cancer (all types),1997,Persons,75-79,44,9.9
Actual,Non-melanoma skin cancer (all types),1997,Persons,80-84,72,25.1
Actual,Non-melanoma skin cancer (all types),1997,Persons,85-89,56,38.0
Actual,Non-melanoma skin cancer (all types),1997,Persons,90+,37,56.9
Actual,Non-melanoma skin cancer (all types),1997,Persons,All ages combined,343,1.9
Actual,Non-melanoma skin cancer (all types),1998,Persons,00-04,0,0.0
Actual,Non-melanoma skin cancer (all types),1998,Persons,05-09,0,0.0
Actual,Non-melanoma skin cancer (all types),1998,Persons,10-14,0,0.0
Actual,Non-melanoma skin cancer (all types),1998,Persons,15-19,0,0.0
Actual,Non-melanoma skin cancer (all types),1998,Persons,20-24,0,0.0
Actual,Non-melanoma skin cancer (all types),1998,Persons,25-29,0,0.0
Actual,Non-melanoma skin cancer (all types),1998,Persons,30-34,1,0.1
Actual,Non-melanoma skin cancer (all types),1998,Persons,35-39,0,0.0
Actual,Non-melanoma skin cancer (all types),1998,Persons,40-44,3,0.2
Actual,Non-melanoma skin cancer (all types),1998,Persons,45-49,4,0.3
Actual,Non-melanoma skin cancer (all types),1998,Persons,50-54,11,0.9
Actual,Non-melanoma skin cancer (all types),1998,Persons,55-59,14,1.6
Actual,Non-melanoma skin cancer (all types),1998,Persons,60-64,24,3.2
Actual,Non-melanoma skin cancer (all types),1998,Persons,65-69,30,4.4
Actual,Non-melanoma skin cancer (all types),1998,Persons,70-74,53,8.6
Actual,Non-melanoma skin cancer (all types),1998,Persons,75-79,56,12.0
Actual,Non-melanoma skin cancer (all types),1998,Persons,80-84,63,21.6
Actual,Non-melanoma skin cancer (all types),1998,Persons,85-89,59,38.0
Actual,Non-melanoma skin cancer (all types),1998,Persons,90+,40,58.5
Actual,Non-melanoma skin cancer (all types),1998,Persons,All ages combined,358,1.9
Actual,Non-melanoma skin cancer (all types),1999,Persons,00-04,0,0.0
Actual,Non-melanoma skin cancer (all types),1999,Persons,05-09,0,0.0
Actual,Non-melanoma skin cancer (all types),1999,Persons,10-14,0,0.0
Actual,Non-melanoma skin cancer (all types),1999,Persons,15-19,0,0.0
Actual,Non-melanoma skin cancer (all types),1999,Persons,20-24,1,0.1
Actual,Non-melanoma skin cancer (all types),1999,Persons,25-29,0,0.0
Actual,Non-melanoma skin cancer (all types),1999,Persons,30-34,0,0.0
Actual,Non-melanoma skin cancer (all types),1999,Persons,35-39,2,0.1
Actual,Non-melanoma skin cancer (all types),1999,Persons,40-44,2,0.1
Actual,Non-melanoma skin cancer (all types),1999,Persons,45-49,6,0.5
Actual,Non-melanoma skin cancer (all types),1999,Persons,50-54,15,1.2
Actual,Non-melanoma skin cancer (all types),1999,Persons,55-59,16,1.7
Actual,Non-melanoma skin cancer (all types),1999,Persons,60-64,15,2.0
Actual,Non-melanoma skin cancer (all types),1999,Persons,65-69,38,5.6
Actual,Non-melanoma skin cancer (all types),1999,Persons,70-74,43,6.9
Actual,Non-melanoma skin cancer (all types),1999,Persons,75-79,70,14.3
Actual,Non-melanoma skin cancer (all types),1999,Persons,80-84,74,25.2
Actual,Non-melanoma skin cancer (all types),1999,Persons,85-89,59,35.8
Actual,Non-melanoma skin cancer (all types),1999,Persons,90+,42,57.6
Actual,Non-melanoma skin cancer (all types),1999,Persons,All ages combined,383,2.0
Actual,Non-melanoma skin cancer (all types),2000,Persons,00-04,0,0.0
Actual,Non-melanoma skin cancer (all types),2000,Persons,05-09,0,0.0
Actual,Non-melanoma skin cancer (all types),2000,Persons,10-14,0,0.0
Actual,Non-melanoma skin cancer (all types),2000,Persons,15-19,0,0.0
Actual,Non-melanoma skin cancer (all types),2000,Persons,20-24,0,0.0
Actual,Non-melanoma skin cancer (all types),2000,Persons,25-29,0,0.0
Actual,Non-melanoma skin cancer (all types),2000,Persons,30-34,0,0.0
Actual,Non-melanoma skin cancer (all types),2000,Persons,35-39,1,0.1
Actual,Non-melanoma skin cancer (all types),2000,Persons,40-44,5,0.3
Actual,Non-melanoma skin cancer (all types),2000,Persons,45-49,5,0.4
Actual,Non-melanoma skin cancer (all types),2000,Persons,50-54,9,0.7
Actual,Non-melanoma skin cancer (all types),2000,Persons,55-59,16,1.7
Actual,Non-melanoma skin cancer (all types),2000,Persons,60-64,18,2.3
Actual,Non-melanoma skin cancer (all types),2000,Persons,65-69,31,4.6
Actual,Non-melanoma skin cancer (all types),2000,Persons,70-74,45,7.2
Actual,Non-melanoma skin cancer (all types),2000,Persons,75-79,71,14.1
Actual,Non-melanoma skin cancer (all types),2000,Persons,80-84,68,22.1
Actual,Non-melanoma skin cancer (all types),2000,Persons,85-89,42,24.4
Actual,Non-melanoma skin cancer (all types),2000,Persons,90+,48,61.0
Actual,Non-melanoma skin cancer (all types),2000,Persons,All ages combined,359,1.9
Actual,Non-melanoma skin cancer (all types),2001,Persons,00-04,0,0.0
Actual,Non-melanoma skin cancer (all types),2001,Persons,05-09,0,0.0
Actual,Non-melanoma skin cancer (all types),2001,Persons,10-14,0,0.0
Actual,Non-melanoma skin cancer (all types),2001,Persons,15-19,0,0.0
Actual,Non-melanoma skin cancer (all types),2001,Persons,20-24,1,0.1
Actual,Non-melanoma skin cancer (all types),2001,Persons,25-29,0,0.0
Actual,Non-melanoma skin cancer (all types),2001,Persons,30-34,0,0.0
Actual,Non-melanoma skin cancer (all types),2001,Persons,35-39,2,0.1
Actual,Non-melanoma skin cancer (all types),2001,Persons,40-44,1,0.1
Actual,Non-melanoma skin cancer (all types),2001,Persons,45-49,7,0.5
Actual,Non-melanoma skin cancer (all types),2001,Persons,50-54,7,0.5
Actual,Non-melanoma skin cancer (all types),2001,Persons,55-59,11,1.1
Actual,Non-melanoma skin cancer (all types),2001,Persons,60-64,23,2.8
Actual,Non-melanoma skin cancer (all types),2001,Persons,65-69,43,6.3
Actual,Non-melanoma skin cancer (all types),2001,Persons,70-74,50,7.9
Actual,Non-melanoma skin cancer (all types),2001,Persons,75-79,74,14.3
Actual,Non-melanoma skin cancer (all types),2001,Persons,80-84,62,18.9
Actual,Non-melanoma skin cancer (all types),2001,Persons,85-89,60,33.5
Actual,Non-melanoma skin cancer (all types),2001,Persons,90+,46,54.6
Actual,Non-melanoma skin cancer (all types),2001,Persons,All ages combined,387,2.0
Actual,Non-melanoma skin cancer (all types),2002,Persons,00-04,0,0.0
Actual,Non-melanoma skin cancer (all types),2002,Persons,05-09,0,0.0
Actual,Non-melanoma skin cancer (all types),2002,Persons,10-14,0,0.0
Actual,Non-melanoma skin cancer (all types),2002,Persons,15-19,1,0.1
Actual,Non-melanoma skin cancer (all types),2002,Persons,20-24,0,0.0
Actual,Non-melanoma skin cancer (all types),2002,Persons,25-29,0,0.0
Actual,Non-melanoma skin cancer (all types),2002,Persons,30-34,0,0.0
Actual,Non-melanoma skin cancer (all types),2002,Persons,35-39,0,0.0
Actual,Non-melanoma skin cancer (all types),2002,Persons,40-44,4,0.3
Actual,Non-melanoma skin cancer (all types),2002,Persons,45-49,6,0.4
Actual,Non-melanoma skin cancer (all types),2002,Persons,50-54,8,0.6
Actual,Non-melanoma skin cancer (all types),2002,Persons,55-59,33,3.1
Actual,Non-melanoma skin cancer (all types),2002,Persons,60-64,24,2.9
Actual,Non-melanoma skin cancer (all types),2002,Persons,65-69,25,3.6
Actual,Non-melanoma skin cancer (all types),2002,Persons,70-74,52,8.2
Actual,Non-melanoma skin cancer (all types),2002,Persons,75-79,77,14.7
Actual,Non-melanoma skin cancer (all types),2002,Persons,80-84,74,21.4
Actual,Non-melanoma skin cancer (all types),2002,Persons,85-89,69,37.4
Actual,Non-melanoma skin cancer (all types),2002,Persons,90+,42,47.6
Actual,Non-melanoma skin cancer (all types),2002,Persons,All ages combined,415,2.1
Actual,Non-melanoma skin cancer (all types),2003,Persons,00-04,0,0.0
Actual,Non-melanoma skin cancer (all types),2003,Persons,05-09,0,0.0
Actual,Non-melanoma skin cancer (all types),2003,Persons,10-14,0,0.0
Actual,Non-melanoma skin cancer (all types),2003,Persons,15-19,0,0.0
Actual,Non-melanoma skin cancer (all types),2003,Persons,20-24,0,0.0
Actual,Non-melanoma skin cancer (all types),2003,Persons,25-29,1,0.1
Actual,Non-melanoma skin cancer (all types),2003,Persons,30-34,1,0.1
Actual,Non-melanoma skin cancer (all types),2003,Persons,35-39,2,0.1
Actual,Non-melanoma skin cancer (all types),2003,Persons,40-44,3,0.2
Actual,Non-melanoma skin cancer (all types),2003,Persons,45-49,6,0.4
Actual,Non-melanoma skin cancer (all types),2003,Persons,50-54,9,0.7
Actual,Non-melanoma skin cancer (all types),2003,Persons,55-59,19,1.7
Actual,Non-melanoma skin cancer (all types),2003,Persons,60-64,11,1.3
Actual,Non-melanoma skin cancer (all types),2003,Persons,65-69,38,5.3
Actual,Non-melanoma skin cancer (all types),2003,Persons,70-74,43,6.9
Actual,Non-melanoma skin cancer (all types),2003,Persons,75-79,62,11.6
Actual,Non-melanoma skin cancer (all types),2003,Persons,80-84,68,18.7
Actual,Non-melanoma skin cancer (all types),2003,Persons,85-89,70,37.3
Actual,Non-melanoma skin cancer (all types),2003,Persons,90+,57,62.0
Actual,Non-melanoma skin cancer (all types),2003,Persons,All ages combined,390,2.0
Actual,Non-melanoma skin cancer (all types),2004,Persons,00-04,0,0.0
Actual,Non-melanoma skin cancer (all types),2004,Persons,05-09,0,0.0
Actual,Non-melanoma skin cancer (all types),2004,Persons,10-14,0,0.0
Actual,Non-melanoma skin cancer (all types),2004,Persons,15-19,0,0.0
Actual,Non-melanoma skin cancer (all types),2004,Persons,20-24,0,0.0
Actual,Non-melanoma skin cancer (all types),2004,Persons,25-29,0,0.0
Actual,Non-melanoma skin cancer (all types),2004,Persons,30-34,0,0.0
Actual,Non-melanoma skin cancer (all types),2004,Persons,35-39,1,0.1
Actual,Non-melanoma skin cancer (all types),2004,Persons,40-44,0,0.0
Actual,Non-melanoma skin cancer (all types),2004,Persons,45-49,2,0.1
Actual,Non-melanoma skin cancer (all types),2004,Persons,50-54,7,0.5
Actual,Non-melanoma skin cancer (all types),2004,Persons,55-59,16,1.3
Actual,Non-melanoma skin cancer (all types),2004,Persons,60-64,14,1.6
Actual,Non-melanoma skin cancer (all types),2004,Persons,65-69,27,3.7
Actual,Non-melanoma skin cancer (all types),2004,Persons,70-74,45,7.2
Actual,Non-melanoma skin cancer (all types),2004,Persons,75-79,55,10.2
Actual,Non-melanoma skin cancer (all types),2004,Persons,80-84,78,20.5
Actual,Non-melanoma skin cancer (all types),2004,Persons,85-89,62,32.7
Actual,Non-melanoma skin cancer (all types),2004,Persons,90+,54,55.9
Actual,Non-melanoma skin cancer (all types),2004,Persons,All ages combined,361,1.8
Actual,Non-melanoma skin cancer (all types),2005,Persons,00-04,0,0.0
Actual,Non-melanoma skin cancer (all types),2005,Persons,05-09,0,0.0
Actual,Non-melanoma skin cancer (all types),2005,Persons,10-14,0,0.0
Actual,Non-melanoma skin cancer (all types),2005,Persons,15-19,0,0.0
Actual,Non-melanoma skin cancer (all types),2005,Persons,20-24,0,0.0
Actual,Non-melanoma skin cancer (all types),2005,Persons,25-29,0,0.0
Actual,Non-melanoma skin cancer (all types),2005,Persons,30-34,0,0.0
Actual,Non-melanoma skin cancer (all types),2005,Persons,35-39,2,0.1
Actual,Non-melanoma skin cancer (all types),2005,Persons,40-44,4,0.3
Actual,Non-melanoma skin cancer (all types),2005,Persons,45-49,8,0.6
Actual,Non-melanoma skin cancer (all types),2005,Persons,50-54,10,0.8
Actual,Non-melanoma skin cancer (all types),2005,Persons,55-59,18,1.5
Actual,Non-melanoma skin cancer (all types),2005,Persons,60-64,15,1.6
Actual,Non-melanoma skin cancer (all types),2005,Persons,65-69,31,4.1
Actual,Non-melanoma skin cancer (all types),2005,Persons,70-74,43,6.9
Actual,Non-melanoma skin cancer (all types),2005,Persons,75-79,69,12.7
Actual,Non-melanoma skin cancer (all types),2005,Persons,80-84,73,18.6
Actual,Non-melanoma skin cancer (all types),2005,Persons,85-89,76,38.1
Actual,Non-melanoma skin cancer (all types),2005,Persons,90+,63,61.5
Actual,Non-melanoma skin cancer (all types),2005,Persons,All ages combined,412,2.0
Actual,Non-melanoma skin cancer (all types),2006,Persons,00-04,0,0.0
Actual,Non-melanoma skin cancer (all types),2006,Persons,05-09,0,0.0
Actual,Non-melanoma skin cancer (all types),2006,Persons,10-14,0,0.0
Actual,Non-melanoma skin cancer (all types),2006,Persons,15-19,0,0.0
Actual,Non-melanoma skin cancer (all types),2006,Persons,20-24,0,0.0
Actual,Non-melanoma skin cancer (all types),2006,Persons,25-29,0,0.0
Actual,Non-melanoma skin cancer (all types),2006,Persons,30-34,2,0.1
Actual,Non-melanoma skin cancer (all types),2006,Persons,35-39,1,0.1
Actual,Non-melanoma skin cancer (all types),2006,Persons,40-44,3,0.2
Actual,Non-melanoma skin cancer (all types),2006,Persons,45-49,5,0.3
Actual,Non-melanoma skin cancer (all types),2006,Persons,50-54,5,0.4
Actual,Non-melanoma skin cancer (all types),2006,Persons,55-59,22,1.7
Actual,Non-melanoma skin cancer (all types),2006,Persons,60-64,30,3.1
Actual,Non-melanoma skin cancer (all types),2006,Persons,65-69,24,3.1
Actual,Non-melanoma skin cancer (all types),2006,Persons,70-74,33,5.3
Actual,Non-melanoma skin cancer (all types),2006,Persons,75-79,71,13.0
Actual,Non-melanoma skin cancer (all types),2006,Persons,80-84,70,17.4
Actual,Non-melanoma skin cancer (all types),2006,Persons,85-89,71,33.5
Actual,Non-melanoma skin cancer (all types),2006,Persons,90+,73,68.5
Actual,Non-melanoma skin cancer (all types),2006,Persons,All ages combined,410,2.0
Actual,Non-melanoma skin cancer (all types),2007,Persons,00-04,0,0.0
Actual,Non-melanoma skin cancer (all types),2007,Persons,05-09,0,0.0
Actual,Non-melanoma skin cancer (all types),2007,Persons,10-14,0,0.0
Actual,Non-melanoma skin cancer (all types),2007,Persons,15-19,0,0.0
Actual,Non-melanoma skin cancer (all types),2007,Persons,20-24,0,0.0
Actual,Non-melanoma skin cancer (all types),2007,Persons,25-29,1,0.1
Actual,Non-melanoma skin cancer (all types),2007,Persons,30-34,0,0.0
Actual,Non-melanoma skin cancer (all types),2007,Persons,35-39,2,0.1
Actual,Non-melanoma skin cancer (all types),2007,Persons,40-44,3,0.2
Actual,Non-melanoma skin cancer (all types),2007,Persons,45-49,7,0.5
Actual,Non-melanoma skin cancer (all types),2007,Persons,50-54,10,0.7
Actual,Non-melanoma skin cancer (all types),2007,Persons,55-59,15,1.2
Actual,Non-melanoma skin cancer (all types),2007,Persons,60-64,36,3.4
Actual,Non-melanoma skin cancer (all types),2007,Persons,65-69,37,4.6
Actual,Non-melanoma skin cancer (all types),2007,Persons,70-74,44,6.9
Actual,Non-melanoma skin cancer (all types),2007,Persons,75-79,72,13.1
Actual,Non-melanoma skin cancer (all types),2007,Persons,80-84,88,21.4
Actual,Non-melanoma skin cancer (all types),2007,Persons,85-89,80,35.4
Actual,Non-melanoma skin cancer (all types),2007,Persons,90+,65,58.6
Actual,Non-melanoma skin cancer (all types),2007,Persons,All ages combined,460,2.2
Actual,Non-melanoma skin cancer (all types),2008,Persons,00-04,0,0.0
Actual,Non-melanoma skin cancer (all types),2008,Persons,05-09,0,0.0
Actual,Non-melanoma skin cancer (all types),2008,Persons,10-14,0,0.0
Actual,Non-melanoma skin cancer (all types),2008,Persons,15-19,0,0.0
Actual,Non-melanoma skin cancer (all types),2008,Persons,20-24,0,0.0
Actual,Non-melanoma skin cancer (all types),2008,Persons,25-29,0,0.0
Actual,Non-melanoma skin cancer (all types),2008,Persons,30-34,1,0.1
Actual,Non-melanoma skin cancer (all types),2008,Persons,35-39,1,0.1
Actual,Non-melanoma skin cancer (all types),2008,Persons,40-44,5,0.3
Actual,Non-melanoma skin cancer (all types),2008,Persons,45-49,6,0.4
Actual,Non-melanoma skin cancer (all types),2008,Persons,50-54,10,0.7
Actual,Non-melanoma skin cancer (all types),2008,Persons,55-59,16,1.3
Actual,Non-melanoma skin cancer (all types),2008,Persons,60-64,14,1.3
Actual,Non-melanoma skin cancer (all types),2008,Persons,65-69,26,3.1
Actual,Non-melanoma skin cancer (all types),2008,Persons,70-74,38,5.8
Actual,Non-melanoma skin cancer (all types),2008,Persons,75-79,42,7.7
Actual,Non-melanoma skin cancer (all types),2008,Persons,80-84,81,19.3
Actual,Non-melanoma skin cancer (all types),2008,Persons,85-89,90,37.6
Actual,Non-melanoma skin cancer (all types),2008,Persons,90+,73,64.3
Actual,Non-melanoma skin cancer (all types),2008,Persons,All ages combined,403,1.9
Actual,Non-melanoma skin cancer (all types),2009,Persons,00-04,0,0.0
Actual,Non-melanoma skin cancer (all types),2009,Persons,05-09,0,0.0
Actual,Non-melanoma skin cancer (all types),2009,Persons,10-14,0,0.0
Actual,Non-melanoma skin cancer (all types),2009,Persons,15-19,0,0.0
Actual,Non-melanoma skin cancer (all types),2009,Persons,20-24,0,0.0
Actual,Non-melanoma skin cancer (all types),2009,Persons,25-29,1,0.1
Actual,Non-melanoma skin cancer (all types),2009,Persons,30-34,1,0.1
Actual,Non-melanoma skin cancer (all types),2009,Persons,35-39,2,0.1
Actual,Non-melanoma skin cancer (all types),2009,Persons,40-44,6,0.4
Actual,Non-melanoma skin cancer (all types),2009,Persons,45-49,6,0.4
Actual,Non-melanoma skin cancer (all types),2009,Persons,50-54,17,1.2
Actual,Non-melanoma skin cancer (all types),2009,Persons,55-59,18,1.4
